SCT_ID,SCT_Code,SCT_DescriptionA_Type1,SCT_DescriptionA_Type2,SCT_DescriptionB,SCT_Semantic_Tags,SCT_Type,SCT_level
34014006,1,,Viral disease,,disorder,Concept,0
94222008,1,,Secondary malignant neoplasm of bone,,disorder,Concept,0
32914008,1,,Restless legs,,disorder,Concept,0
9014002,1,,Psoriasis,,disorder,Concept,0
111293003,1,,Venous thrombosis,,disorder,Concept,0
196033004,1,,Pneumonitis due to inhalation of regurgitated food,,disorder,Concept,0
76571007,1,,Septic shock,,disorder,Concept,0
47505003,1,,Posttraumatic stress disorder,,disorder,Concept,0
43752006,1,,Inflammation of small intestine and colon,,disorder,Concept,0
238107002,1,,Deficiency of macronutrients,,disorder,Concept,0
303201005,1,,Metastasis to multiple lymph nodes,,disorder,Concept,0
14514008,1,,Anemia due to disturbance of hemoglobin synthesis,,disorder,Concept,1
128618006,1,,Disorder of finger,,disorder,Concept,1
106007006,1,,Maternal AND/OR fetal condition affecting labor AND/OR delivery,,disorder,Concept,1
126933005,1,,Neoplasm of upper outer quadrant of female breast,,disorder,Concept,1
72274001,1,,Nerve root disorder,,disorder,Concept,1
128137003,1,,Disorder of lower leg,,disorder,Concept,1
367416001,1,,Angina pectoris,,disorder,Concept,1
27942005,1,,Shock,,disorder,Concept,1
147121000119104,1,,Ependymoma of central nervous system,,disorder,Concept,1
406602003,1,,Infection due to Staphylococcus aureus,,disorder,Concept,1
38341003,1,,Raised blood pressure,,disorder,Concept,1
62484002,1,,Hepatic fibrosis,,disorder,Concept,1
191765005,1,,Emotionally unstable personality disorder,,disorder,Concept,1
110282008,1,,Drug-induced lesion,,disorder,Concept,1
111489007,1,,Breathing-related sleep disorder,,disorder,Concept,1
14304000,1,,Disorder of thyroid gland,,disorder,Concept,1
473091000,1,,Inflammation associated with indwelling urinary catheter,,disorder,Concept,1
237879001,1,,"Disorder of phosphate, calcium and vitamin D metabolism",,disorder,Concept,1
29268000,1,,Contact hypersensitivity,A hypersensitivity condition of skin or mucous membranes at the site of direct surface contact with irritants or allergens. A general class that includes both immunologic and non-immunologic conditions.,disorder,Concept,1
328383001,1,,Chronic liver disease,,disorder,Concept,1
59282003,1,,Pulmonary embolism,,disorder,Concept,1
230651008,1,,Disorders of spinal neurones manifest by hyperactivity,,disorder,Concept,1
26436007,1,,Disorder of acid-base balance,,disorder,Concept,1
63102001,1,,Visual disturbance,,disorder,Concept,1
64662007,1,,Pulmonary infarction,,disorder,Concept,1
81405006,1,,Open wound of upper limb,,disorder,Concept,1
409796004,1,,Infection due to antimicrobial resistant bacteria,,disorder,Concept,1
238151006,1,,Sepsis-associated organ dysfunction,,disorder,Concept,1
94398002,1,,Secondary malignant neoplasm of lymph nodes of upper limb,,disorder,Concept,1
197480006,1,,Anxiety disorder,,disorder,Concept,1
266474003,1,,Calculus in biliary tract,,disorder,Concept,1
240706001,1,,Candida infection of genital region,,disorder,Concept,1
79688008,1,,Respiratory obstruction,,disorder,Concept,1
363361004,1,,Malignant tumor of liver,,disorder,Concept,1
26889001,1,,Myositis,"Inflammation of skeletal muscle, not including inflammation of cardiac muscle",disorder,Concept,1
46206005,1,,Mood disorder,,disorder,Concept,1
312585004,1,,"Venous thrombosis, phlebitis and thrombophlebitis",,disorder,Concept,1
49472006,1,,Megaloblastic anemia due to vitamin B>12< deficiency,,disorder,Concept,1
448882009,1,,Malignant neoplasm of intraabdominal organ,,disorder,Concept,1
234349007,1,,Microcytic anemia,,disorder,Concept,1
1860003,1,,Fluid volume disorder,,disorder,Concept,1
94180008,1,,Secondary malignant neoplasm of axilla,,disorder,Concept,1
200751004,1,,Abscess of face,,disorder,Concept,1
48447003,1,,Chronic heart failure,,disorder,Concept,1
66327008,1,,Acquired deformity of hand,,disorder,Concept,1
59106005,1,,Anemia due to decreased red cell production,,disorder,Concept,1
41427001,1,,Disorder of bronchus,,disorder,Concept,1
127255004,1,,Neoplasm of axillary lymph nodes,,disorder,Concept,1
473083009,1,,Infection associated with vascular device,,disorder,Concept,1
409622000,1,,Respiratory failure,,disorder,Concept,1
65860006,1,,Liver regeneration,,disorder,Concept,1
60342002,1,,Movement disorder,,disorder,Concept,1
426871003,1,,Cell-mediated cytotoxic disorder,,disorder,Concept,1
62907002,1,,Respiratory complication,,disorder,Concept,1
734065009,1,,Embryonal neuroepithelial neoplasm of central nervous system,,disorder,Concept,1
4306003,1,,Cluster B personality disorder,,disorder,Concept,1
111282000,1,,Acute respiratory insufficiency,,disorder,Concept,1
73211009,1,,Diabetes mellitus,,disorder,Concept,1
1.22E+016,1,,Infection following procedure,,disorder,Concept,1
399937000,1,,Acquired disorder of keratinization,,disorder,Concept,1
71695001,1,,Complication of ventilation therapy,,disorder,Concept,1
94117003,1,,Primary malignant neoplasm of upper outer quadrant of female breast,,disorder,Concept,1
128402005,1,,Infectious disease of cardiovascular system,,disorder,Concept,1
699668009,1,,Secondary nonischemic congestive cardiomyopathy,,disorder,Concept,1
363163005,1,,Infectious disorder of muscle,,disorder,Concept,1
39621005,1,,Disorder of gallbladder,,disorder,Concept,1
71120004,1,,Bacterial infection due to Serratia,,disorder,Concept,1
80113008,1,,Complication of the puerperium,,disorder,Concept,1
200652002,1,,Cellulitis of face,,disorder,Concept,1
64613007,1,,Inflammation of small intestine,,disorder,Concept,1
125597008,1,,Injury of forearm,,disorder,Concept,1
439129009,1,,Thrombosis of blood vessel,,disorder,Concept,1
41368006,1,,Disorder of urinary tract proper,,disorder,Concept,1
422290000,1,,Allergic disorder of skin,,disorder,Concept,1
234466008,1,,Acquired coagulation disorder,,disorder,Concept,1
32895009,1,,Hereditary disease,,disorder,Concept,1
237909001,1,,Disorder of osmoregulation,,disorder,Concept,1
238986007,1,,Chemical-induced dermatological disorder,,disorder,Concept,1
417996009,1,,Systolic heart failure,,disorder,Concept,1
5476005,1,,Adiposity,,disorder,Concept,1
87151000119105,1,,Malignant glioma of central nervous system,,disorder,Concept,1
279499002,1,,Infective vulvitis,,disorder,Concept,1
269466003,1,,Malignant tumor of bone and articular cartilage,,disorder,Concept,1
233879000,1,,Specific heart muscle disorder,,disorder,Concept,1
35240004,1,,Iron deficiency,,disorder,Concept,1
240707005,1,,Anogenital candidiasis,,disorder,Concept,1
64226004,1,,Colitis,,disorder,Concept,1
187402002,1,,Infectious disease of genitourinary tract,,disorder,Concept,1
1.62E+016,1,,Cardiomyopathy caused by drug,,disorder,Concept,1
370502006,1,,Encephalomyelopathy,,disorder,Concept,1
237840007,1,,Disorder of electrolytes,,disorder,Concept,1
473459007,1,,Cardiovascular system complication of procedure,,disorder,Concept,1
300985007,1,,Coliform septicemia,,disorder,Concept,1
12456005,1,,Iatrogenic disorder,"A disorder which is not a natural consequence or progression of any pre-existing disorder, resulting from a diagnostic procedure or any form of therapy that is not an intended or expected outcome of its use.",disorder,Concept,1
37906005,1,,Embolic infarction,,disorder,Concept,1
473051003,1,,Infection associated with indwelling urinary catheter,,disorder,Concept,1
126765001,1,,Gastrointestinal obstruction,,disorder,Concept,1
86075001,1,,Coagulation factor deficiency syndrome,Includes both quantitative and qualitative disorders of procoagulants,disorder,Concept,1
84991000119105,1,,Sleep related movement disorder,,disorder,Concept,1
1149481006,1,,Sepsis caused by Coliform,,disorder,Concept,1
196032009,1,,Pneumonitis due to inhalation of food or vomitus,,disorder,Concept,1
817956002,1,,Exogenous dermatitis,,disorder,Concept,1
230461009,1,,Headache disorder,,disorder,Concept,1
39785005,1,,Disorder of pulmonary circulation,,disorder,Concept,2
312593004,1,,Trunk arterial embolus,,disorder,Concept,2
105616000,1,,Open wound of limb,,disorder,Concept,2
53165003,1,,Megaloblastic anemia,,disorder,Concept,2
427793007,1,,Complication of urinary catheter,,disorder,Concept,2
254666005,1,,Keratosis,,disorder,Concept,2
106190000,1,,Allergy,Known to have allergic reactions to particular substance(s),disorder,Concept,2
53869006,1,,Gram negative septicemia,,disorder,Concept,2
782964007,1,,Genetic disease,,disorder,Concept,2
127254000,1,,Neoplasm of lymph nodes of upper limb,,disorder,Concept,2
76314005,1,,Disorder of fluid AND/OR electrolyte,,disorder,Concept,2
282092005,1,,Allergic reaction to substance,,disorder,Concept,2
118933004,1,,Disorder of hand,,disorder,Concept,2
473056008,1,,Infection associated with genitourinary device,,disorder,Concept,2
362973001,1,,Disorder of puerperium,,disorder,Concept,2
128132009,1,,Disorder of forearm,,disorder,Concept,2
127278005,1,,Injury of upper extremity,,disorder,Concept,2
63144007,1,,Vulvitis,,disorder,Concept,2
373088001,1,,Primary malignant neoplasm of breast upper outer quadrant,,disorder,Concept,2
48522003,1,,Spinal cord disorder,,disorder,Concept,2
609612001,1,,Disorder of nerve root and/or plexus,,disorder,Concept,2
128277003,1,,Cellulitis of head,,disorder,Concept,2
302168000,1,,Inflammation of large intestine,,disorder,Concept,2
473031002,1,,Complication associated with vascular device,,disorder,Concept,2
238120004,1,,Trace element deficiency,,disorder,Concept,2
111904009,1,,Candidiasis of urogenital site,,disorder,Concept,2
302226006,1,,Peripheral nerve disease,,disorder,Concept,2
439127006,1,,Thrombosis,,disorder,Concept,2
422339003,1,,Non-immunoglobulin E-mediated allergic disorder,,disorder,Concept,2
427439005,1,,Immune hypersensitivity disorder by mechanism,,disorder,Concept,2
230226000,1,,System disorders of the nervous system,,disorder,Concept,2
105997008,1,,Disorder of biliary tract,,disorder,Concept,2
363502009,1,,Malignant tumor of axilla,,disorder,Concept,2
93796005,1,,Primary malignant neoplasm of female breast,,disorder,Concept,2
233776003,1,,Tracheobronchial disorder,,disorder,Concept,2
363021009,1,,Complication of respiratory therapy procedure,,disorder,Concept,2
125585007,1,,Female genital tract infection,,disorder,Concept,2
128945009,1,,Infection due to Enterobacteriaceae,,disorder,Concept,2
128487001,1,,Acute disease of cardiovascular system,,disorder,Concept,2
473094008,1,,Inflammation associated with genitourinary device,,disorder,Concept,2
409623005,1,,Respiratory insufficiency,,disorder,Concept,2
128524007,1,,Disorder of colon,,disorder,Concept,2
724807008,1,,Glioma of central nervous system,,disorder,Concept,2
240201007,1,,Tumor of bone and articular cartilage,,disorder,Concept,2
58690002,1,,Parasomnia,,disorder,Concept,2
240231001,1,,Acquired deformity of the wrist and/or hand,,disorder,Concept,2
362972006,1,,Disorder of labor / delivery,,disorder,Concept,2
31928004,1,,Abscess of skin and/or subcutaneous tissue,,disorder,Concept,2
7159003,1,,Pulmonary necrosis,,disorder,Concept,2
700012005,1,,Disorder of free lower limb,,disorder,Concept,2
94537006,1,,Secondary malignant neoplasm of shoulder,,disorder,Concept,2
33449004,1,,Personality disorder,,disorder,Concept,2
93744007,1,,Primary malignant neoplasm of central nervous system,,disorder,Concept,2
237598005,1,,Hyperglycemic disorder,,disorder,Concept,2
128496001,1,,Inflammatory disorder of muscle,,disorder,Concept,2
198609003,1,,"Complications of pregnancy, childbirth and the puerperium",,disorder,Concept,2
47839005,1,,Aspiration pneumonia,,disorder,Concept,2
79517001,1,,Disease of eye,,disorder,Concept,2
126877002,1,,Disorder of glucose metabolism,,disorder,Concept,2
363179006,1,,Inflammatory disorder of musculoskeletal system,,disorder,Concept,2
128238001,1,,Chronic heart disease,,disorder,Concept,2
95677002,1,,Disorder of vision,,disorder,Concept,2
128284006,1,,Chronic digestive system disorder,,disorder,Concept,2
128597007,1,,Disorder of digit,,disorder,Concept,2
421095001,1,,Allergic disorder by body site affected,,disorder,Concept,2
118939000,1,,Disorder of neck,,disorder,Concept,2
84114007,1,,Heart failure,,disorder,Concept,2
17346000,1,,Disorder of endocrine pancreas,,disorder,Concept,2
198130006,1,,Female pelvic inflammatory disease,,disorder,Concept,2
443643007,1,,Ependymoma,,disorder,Concept,2
30913008,1,,Disorder of iron metabolism,,disorder,Concept,2
128127008,1,,Visual system disorder,,disorder,Concept,3
363017002,1,,Complication of procedure by procedure type,,disorder,Concept,3
372062007,1,,Malignant neoplasm of central nervous system,,disorder,Concept,3
11270005,1,,Disorder of orbit,,disorder,Concept,3
119523007,1,,Disorder of large intestine,,disorder,Concept,3
105981003,1,,Disorder of cardiac function,,disorder,Concept,3
473035006,1,,Complication associated with genitourinary device,,disorder,Concept,3
128464009,1,,Neoplasm of articular cartilage,,disorder,Concept,3
302934007,1,,Disorder of spine,,disorder,Concept,3
83414005,1,,Macrocytic anemia,,disorder,Concept,3
105599000,1,,Anemia related to disturbed deoxyribonucleic acid synthesis,,disorder,Concept,3
212999007,1,,Allergic reaction,,disorder,Concept,3
47125007,1,,Disorder of trachea,,disorder,Concept,3
3855007,1,,Disorder of pancreas,,disorder,Concept,3
240134003,1,,Disorder of bone and articular cartilage,,disorder,Concept,3
44186003,1,,Dyssomnia,,disorder,Concept,3
372137005,1,,Primary malignant neoplasm of breast,,disorder,Concept,3
278442001,1,,Disorder of female pelvic region and peritoneum,,disorder,Concept,3
75307004,1,,Epithelial hyperplasia of skin,,disorder,Concept,3
316358009,1,,Injury of lung,,disorder,Concept,3
5089007,1,,Disorder of vulva,,disorder,Concept,3
240229005,1,,Acquired deformity of joint of upper limb,,disorder,Concept,3
420134006,1,,Propensity to adverse reactions,,disorder,Concept,3
70759006,1,,Pyoderma,,disorder,Concept,3
93923002,1,,Primary malignant neoplasm of nervous system,,disorder,Concept,3
128292002,1,,Chronic disease of cardiovascular system,,disorder,Concept,3
442506007,1,,Inflammatory disease of female gential structure,,disorder,Concept,3
123951002,1,,Cellulitis of skin,,disorder,Concept,3
609410002,1,,Necrosis of anatomical site,,disorder,Concept,3
125643001,1,,Open wound,,disorder,Concept,3
367338000,1,,Infective dermatitis,,disorder,Concept,4
372063002,1,,Malignant neoplasm of nervous system,,disorder,Concept,4
77881008,1,,Osteochondropathy,,disorder,Concept,4
282446002,1,,Injury of lower respiratory tract,,disorder,Concept,4
255320000,1,,Infection - suppurative,,disorder,Concept,4
111261006,1,,Acquired musculoskeletal deformity of upper arm,,disorder,Concept,4
734045002,1,,Disorder of retroperitoneal compartment,,disorder,Concept,4
201060008,1,,Disorder of upper respiratory system,,disorder,Concept,4
700079006,1,,Disorder of female perineum,,disorder,Concept,4
53417006,1,,Articular cartilage disorder,,disorder,Concept,4
416462003,1,,Wound,,disorder,Concept,4
239718003,1,,Mechanical joint disorder,,disorder,Concept,5
127275008,1,,Injury of respiratory system,,disorder,Concept,5
127334004,1,,Acute skin disorder,,disorder,Concept,5
128236002,1,,Chronic disease of skin,,disorder,Concept,5
50927007,1,,Cartilage disorder,,disorder,Concept,5
43116000,1,,Eczema [Ambiguous],,disorder,Concept,5
128131002,1,,Disorder of upper arm,,disorder,Concept,5
177010002,1,,Chronic infectious disease,,disorder,Concept,5
232208008,1,,"Ear, nose and throat disorder",,disorder,Concept,5
414916001,1,,Obesity,,disorder,Concept,"0,1"
363246002,1,,Nutritional deficiency associated condition,,disorder,Concept,"1,2"
194828000,1,,Angina,,disorder,Concept,"1,2"
90507008,1,,Disorder of vein,,disorder,Concept,"1,2"
312154004,1,,Musculoskeletal infective disorder,,disorder,Concept,"1,2"
372292006,1,,Infection due to resistant organism,,disorder,Concept,"1,2"
118930001,1,,Disorder of face,,disorder,Concept,"1,2"
428281000,1,,Malignant neoplasm of bone,,disorder,Concept,"1,2"
128606002,1,,Disorder of the urinary system,,disorder,Concept,"1,2"
190634004,1,,Cobalamin deficiency,,disorder,Concept,"1,2"
126851005,1,,Neoplasm of liver,,disorder,Concept,"1,2"
255077007,1,,Malignant tumor of digestive organ,,disorder,Concept,"1,2"
66612000,1,,Nutritional anemia,,disorder,Concept,"1,2"
87858002,1,,Drug-related disorder,,disorder,Concept,"1,2"
440653007,1,,Infection associated with catheter,,disorder,Concept,"1,2"
119522002,1,,Disorder of small intestine,,disorder,Concept,"1,2"
20529002,1,,Secondary dilated cardiomyopathy,,disorder,Concept,"1,2"
64779008,1,,Blood coagulation disorder,"Disorders involving the elements of blood coagulation, including platelets, coagulation factors and inhibitors, and the fibrinolytic system.",disorder,Concept,"1,2"
400195000,1,,Contact hypersensitivity reaction,,disorder,Concept,"1,2"
111273006,1,,Acute respiratory disease,,disorder,Concept,"1,2"
56038003,1,,Staphylococcal infectious disease,,disorder,Concept,"1,2"
188366002,1,,Malignant tumor of abdomen,,disorder,Concept,"1,2"
51395007,1,,Respiratory failure,,disorder,Concept,"1,2"
473088000,1,,Inflammation associated with device,,disorder,Concept,"1,3"
373083005,1,,Malignant neoplasm of breast upper outer quadrant,,disorder,Concept,"1,3"
63171007,1,,Acute infectious disease,,disorder,Concept,"1,5"
279333002,1,,Pruritic disorders,,disorder,Concept,"1,6"
73862001,1,,Complication of catheter,,disorder,Concept,"2,3"
74732009,1,,Mental disorder,,disorder,Concept,"2,3"
128477000,1,,Abscess,,disorder,Concept,"2,3"
408637006,1,,Disease due to Gram-positive coccus,,disorder,Concept,"2,3"
443679004,1,,Malignant neoplasm of skeletal system,,disorder,Concept,"2,3"
69698001,1,,Infection as complication of medical care,,disorder,Concept,"2,3"
3305006,1,,Disorder of lymphatic vessel,,disorder,Concept,"2,3"
448675008,1,,Malignant neoplasm of digestive system,,disorder,Concept,"2,3"
42658009,1,,Disorder of the peripheral nervous system,,disorder,Concept,"2,3"
54687002,1,,Arterial embolism,,disorder,Concept,"2,3"
414545008,1,,Ischemic heart disease,,disorder,Concept,"2,3"
237597000,1,,Disorder of glucose regulation,,disorder,Concept,"2,3"
41702007,1,,Coronary atherosclerosis,,disorder,Concept,"2,3"
1187638005,1,,Inflammation of intestine,,disorder,Concept,"2,3"
21957007,1,,Immune hypersensitivity reaction,,disorder,Concept,"2,3"
363176004,1,,Inflammatory disorder of head,,disorder,Concept,"2,3"
448274000,1,,Malignant neoplasm of connective tissue,,disorder,Concept,"2,3"
74368002,1,,Congestive cardiomyopathy,,disorder,Concept,"2,3"
408638001,1,,Disease due to Gram-negative bacillus,,disorder,Concept,"2,3"
75047002,1,,Disorder of skeletal muscle,,disorder,Concept,"2,3"
78048006,1,,Candidiasis,,disorder,Concept,"2,3"
393564001,1,,Glioma,,disorder,Concept,"2,3"
421668005,1,,Immune hypersensitivity disorder,,disorder,Concept,"2,3"
94654006,1,,Secondary malignant neoplasm of upper limb,,disorder,Concept,"2,3"
